SampleLocation,sars_gcl,Date,Result,copies_per_day_per_person,avg_rain,avg_rain.lag1,avg_rain.lag2,avg_rain.lag3,avg_rain.lag4,avg_rain.lag5,avg_rain.lag6,avg_rain.lag7,population,sars_per_person,SAMPLELOCATION,daily_flow_rate_m3
WG_Porirua,500,2022-02-14,Detected,147449,19,104.4,7.733333333333333,0.06666666666666667,12.066666666666666,0,0,11.666666666666666,137068,0.0036478244375054716,WG_Porirua,64613.20695
WG_Porirua,500,2022-02-17,Detected,147449,0,0,1.9333333333333333,19,104.4,7.733333333333333,0.06666666666666667,12.066666666666666,137068,0.0036478244375054716,WG_Porirua,28129.98308
WG_Porirua,4194.51,2022-02-21,Detected,1236958,1.3333333333333333,35.13333333333333,0,0,0,0,1.9333333333333333,19,137068,0.030601672162722155,WG_Porirua,31280.49562
WG_Porirua,16035.31,2022-02-24,Detected,4728804,0,0.13333333333333333,0,1.3333333333333333,35.13333333333333,0,0,0,137068,0.11698799136195173,WG_Porirua,24401.16737
WG_Porirua,41422.62,2022-02-28,Detected,12215508,0,0.33333333333333337,0,0,0,0.13333333333333333,0,1.3333333333333333,137068,0.30220489100300585,WG_Porirua,23041.25351
WG_Porirua,75050.4,2022-03-03,Detected,22132323,0,0.06666666666666667,0,0,0.33333333333333337,0,0,0,137068,0.5475413663291213,WG_Porirua,22461.14026
WG_Porirua,201398.48,2022-03-07,Detected,59392304,0,0,0,0,0,0.06666666666666667,0,0,137068,1.469332594040914,WG_Porirua,21192.04267
WG_Porirua,121987.97,2022-03-10,Detected,35974187,0.39999999999999997,0,0,0,0,0,0,0,137068,0.8899813960953687,WG_Porirua,40647.39908
WG_Porirua,107226.18,2022-03-14,Detected,31620943,0,0,0.06666666666666667,0,0.39999999999999997,0,0,0,137068,0.7822845594887209,WG_Porirua,23158.58588
WG_Porirua,81610.44,2022-03-16,Detected,24066875,0,0,0,0,0.06666666666666667,0,0.39999999999999997,0,137068,0.5954011147751481,WG_Porirua,20428.27453
WG_Porirua,52584.75,2022-03-18,Detected,15507214,0,0.26666666666666666,0,0,0,0,0.06666666666666667,0,137068,0.3836398721802317,WG_Porirua,33321.10921
WG_Porirua,45435.51,2022-03-21,Detected,13398907,0,0,0,0,0.26666666666666666,0,0,0,137068,0.3314815274170485,WG_Porirua,36039.36851
WG_Porirua,59002.86,2022-03-23,Detected,17399912,9.066666666666666,5,0,0,0,0,0.26666666666666666,0,137068,0.4304641491814282,WG_Porirua,35938.61669
WG_Porirua,67216,2022-03-25,Detected,19821962,14.066666666666666,6.133333333333334,9.066666666666666,5,0,0,0,0,137068,0.4903843347827356,WG_Porirua,36478.09087
WG_Porirua,67167.89,2022-03-28,Detected,19807775,0,0,1.5333333333333332,14.066666666666666,6.133333333333334,9.066666666666666,5,0,137068,0.4900333411153588,WG_Porirua,35982.04521
WG_Porirua,39159,2022-03-30,Detected,11547968,0,0,0,0,1.5333333333333332,14.066666666666666,6.133333333333334,9.066666666666666,137068,0.28569031429655356,WG_Porirua,35869.23865
WG_Porirua,60292.66,2022-04-01,Detected,17780273,0.2,0.06666666666666667,0,0,0,0,1.5333333333333332,14.066666666666666,137068,0.4398740771004173,WG_Porirua,19808.88798
WG_Porirua,21281.31,2022-04-04,Detected,6275847,0.06666666666666667,0,0.7333333333333334,0.2,0.06666666666666667,0,0,0,137068,0.15526096536025916,WG_Porirua,21199.49543
WG_Porirua,53404.47,2022-04-06,Detected,15748949,6,0,0.06666666666666667,0,0.7333333333333334,0.2,0.06666666666666667,0,137068,0.38962026147605566,WG_Porirua,24130.55613
WG_Porirua,57830.7,2022-04-08,Detected,17054242,0.06666666666666667,7.066666666666666,6,0,0.06666666666666667,0,0.7333333333333334,0.2,137068,0.42191248139609533,WG_Porirua,20485.55943
WG_Porirua,13664.77,2022-04-11,Detected,4029733,0,0,0,0.06666666666666667,7.066666666666666,6,0,0.06666666666666667,137068,0.0996933638777833,WG_Porirua,20420.78416
WG_Porirua,47911.07,2022-04-13,Detected,14128949,10.6,0.4,0,0,0,0.06666666666666667,7.066666666666666,6,137068,0.3495423439460706,WG_Porirua,21518.80337
WG_Porirua,18986.23,2022-04-20,Detected,5599029,1.3333333333333333,0,0.13333333333333333,0.3333333333333333,0,0,0.06666666666666667,10.6,137068,0.138516867540199,WG_Porirua,20811.3914
WG_Porirua,44417.05,2022-04-22,Detected,13098564,17.666666666666664,0,1.3333333333333333,0,0.13333333333333333,0.3333333333333333,0,0,137068,0.32405120086380484,WG_Porirua,21332.70172
WG_Porirua,29723.73,2022-04-28,Detected,8765512,0,0,0,0.06666666666666667,0,0.26666666666666666,17.666666666666664,0,137068,0.21685389733562901,WG_Porirua,21314.69998
WG_Porirua,72350.96,2022-04-29,Detected,21336259,0,0,0,0,0.06666666666666667,0,0.26666666666666666,17.666666666666664,137068,0.5278471999299618,WG_Porirua,19749.58555
WG_Porirua,18535.5,2022-05-02,Detected,5466109,0.06666666666666667,0,0,0,0,0,0,0.06666666666666667,137068,0.13522849972276535,WG_Porirua,19814.41772
WG_Porirua,19202.21,2022-05-04,Detected,5662721,0.13333333333333333,0.06666666666666667,0.06666666666666667,0,0,0,0,0,137068,0.14009258178422387,WG_Porirua,21257.18228
WG_Porirua,54841.3,2022-05-06,Detected,16172670,0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0,0,0,137068,0.4001028686491377,WG_Porirua,19488.14355
WG_Porirua,16245.68,2022-05-09,Detected,4790842,0.26666666666666666,0,0.13333333333333333,0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,137068,0.11852277701578778,WG_Porirua,31094.54719
WG_Porirua,55354.84,2022-05-11,Detected,16324112,0.6,19.8,0.26666666666666666,0,0.13333333333333333,0,0.06666666666666667,0.13333333333333333,137068,0.40384947617241074,WG_Porirua,21803.76269
WG_Porirua,74026.72,2022-05-13,Detected,21830440,0.06666666666666667,0.13333333333333333,0.6,19.8,0.26666666666666666,0,0.13333333333333333,0,137068,0.5400729564887501,WG_Porirua,19828.75252
WG_Porirua,23302.33,2022-05-16,Detected,6871844,15.399999999999999,3.933333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.6,19.8,0.26666666666666666,137068,0.17000561764963376,WG_Porirua,23267.83644
WG_Porirua,28822.58,2022-05-18,Detected,8499763,1.5,0.5333333333333333,15.399999999999999,3.933333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.6,137068,0.21027942335191294,WG_Porirua,22420.76913
WG_Porirua,65943.25,2022-05-20,Detected,19446629,17.8,1,1.5,0.5333333333333333,15.399999999999999,3.933333333333333,0.06666666666666667,0.06666666666666667,137068,0.48109879767706537,WG_Porirua,33815.4862
WG_Porirua,56094.43,2022-05-23,Detected,16542217,0.06666666666666667,0,7,17.8,1,1.5,0.5333333333333333,15.399999999999999,137068,0.4092452651238801,WG_Porirua,22321.18181
WG_Porirua,20709.01,2022-05-25,Detected,6107076,0.06666666666666667,0,0.06666666666666667,0,7,17.8,1,1.5,137068,0.15108566550909036,WG_Porirua,21206.25799
WG_Porirua,73911.01,2022-05-27,Detected,21796317,0,0,0.06666666666666667,0,0.06666666666666667,0,7,17.8,137068,0.5392287769574226,WG_Porirua,19420.43193
WG_Porirua,41929.24,2022-05-30,Detected,12364910,2.466666666666667,0.06666666666666667,0.13333333333333333,0,0,0.06666666666666667,0,0.06666666666666667,137068,0.30590101263606384,WG_Porirua,49619.03374
WG_Porirua,16690.94,2022-06-01,Detected,4922149,5.733333333333333,32.06666666666666,2.466666666666667,0.06666666666666667,0.13333333333333333,0,0,0.06666666666666667,137068,0.12177123763387515,WG_Porirua,52325
WG_Porirua,8782.29,2022-06-03,Detected,2589892,12,15.133333333333333,5.733333333333333,32.06666666666666,2.466666666666667,0.06666666666666667,0.13333333333333333,0,137068,0.06407250415851987,WG_Porirua,34307
WG_Porirua,16944.75,2022-06-06,Detected,4996997,0.13333333333333333,0.13333333333333333,2,12,15.133333333333333,5.733333333333333,32.06666666666666,2.466666666666667,137068,0.12362294627484169,WG_Porirua,25422
WG_Porirua,24476.78,2022-06-08,Detected,7218189,7.4,0,0.13333333333333333,0.13333333333333333,2,12,15.133333333333333,5.733333333333333,137068,0.17857399247089034,WG_Porirua,42144
WG_Porirua,16753.43,2022-06-10,Detected,4940577,15,20.066666666666666,7.4,0,0.13333333333333333,0.13333333333333333,2,12,137068,0.12222714273207459,WG_Porirua,51880
WG_Porirua,7326,2022-06-13,Detected,2160433,37.86666666666667,4.133333333333333,15.2,15,20.066666666666666,7.4,0,0.13333333333333333,137068,0.05344792365833017,WG_Porirua,54396
WG_Porirua,9482.91,2022-06-15,Detected,2796505,0,5.2,37.86666666666667,4.133333333333333,15.2,15,20.066666666666666,7.4,137068,0.06918398167333002,WG_Porirua,28736
WG_Porirua,40938.84,2022-06-17,Detected,12072842,0,0,0,5.2,37.86666666666667,4.133333333333333,15.2,15,137068,0.298675401990253,WG_Porirua,23335
WG_Porirua,31917.27,2022-06-20,Detected,9412385,4.533333333333333,8,0,0,0,0,5.2,37.86666666666667,137068,0.23285719496892054,WG_Porirua,27596
WG_Porirua,26269.02,2022-06-22,Detected,7746720,0.2,0.4666666666666667,4.533333333333333,8,0,0,0,0,137068,0.19164954621063998,WG_Porirua,23737
WG_Porirua,51004.18,2022-06-24,Detected,15041105,0.06666666666666667,0.13333333333333333,0.2,0.4666666666666667,4.533333333333333,8,0,0,137068,0.37210858843785566,WG_Porirua,22568
WG_Porirua,54292.94,2022-06-27,Detected,16010959,0.06666666666666667,3.066666666666667,0,0.06666666666666667,0.13333333333333333,0.2,0.4666666666666667,4.533333333333333,137068,0.39610222663203665,WG_Porirua,27118
WG_Porirua,27592.97,2022-06-29,Detected,8137152,17.733333333333334,7,0.06666666666666667,3.066666666666667,0,0.06666666666666667,0.13333333333333333,0.2,137068,0.2013086205387107,WG_Porirua,36204
WG_Porirua,35851.34,2022-07-01,Detected,10572541,0.3333333333333333,0.13333333333333333,17.733333333333334,7,0.06666666666666667,3.066666666666667,0,0.06666666666666667,137068,0.26155878833863483,WG_Porirua,25129
WG_Porirua,47310.97,2022-07-04,Detected,13951979,0.06666666666666667,0,0.06666666666666667,0.3333333333333333,0.13333333333333333,17.733333333333334,7,0.06666666666666667,137068,0.3451642250561765,WG_Porirua,23056
WG_Porirua,131732.3,2022-07-06,Detected,38847785,1.4,0.26666666666666666,0.06666666666666667,0,0.06666666666666667,0.3333333333333333,0.13333333333333333,17.733333333333334,137068,0.961072606297604,WG_Porirua,23140
WG_Porirua,243212.77,2022-07-08,Detected,71723316,16.4,0.13333333333333333,1.4,0.26666666666666666,0.06666666666666667,0,0.06666666666666667,0.3333333333333333,137068,1.7743949718387952,WG_Porirua,61394
WG_Porirua,152474.37,2022-07-11,Detected,44964610,0.13333333333333333,6.2,16.333333333333336,16.4,0.13333333333333333,1.4,0.26666666666666666,0.06666666666666667,137068,1.1123994659585024,WG_Porirua,42678
WG_Porirua,33602.13,2022-07-13,Detected,9909250,14.799999999999999,20.666666666666664,0.13333333333333333,6.2,16.333333333333336,16.4,0.13333333333333333,1.4,137068,0.24514934193247145,WG_Porirua,38777
WG_Porirua,47400.59,2022-07-15,Detected,13978408,0.4666666666666667,0,14.799999999999999,20.666666666666664,0.13333333333333333,6.2,16.333333333333336,16.4,137068,0.34581806110835495,WG_Porirua,30305
WG_Porirua,25902.09,2022-07-18,Detected,7638512,0.4666666666666667,0.06666666666666667,4.733333333333333,0.4666666666666667,0,14.799999999999999,20.666666666666664,0.13333333333333333,137068,0.1889725537689322,WG_Porirua,25346
WG_Porirua,17561.69,2022-07-20,Detected,5178933,29.466666666666665,3.0666666666666664,0.4666666666666667,0.06666666666666667,4.733333333333333,0.4666666666666667,0,14.799999999999999,137068,0.12812392389179092,WG_Porirua,83974
WG_Porirua,15255.95,2022-07-22,Detected,4498971,10.4,28.866666666666667,29.466666666666665,3.0666666666666664,0.4666666666666667,0.06666666666666667,4.733333333333333,0.4666666666666667,137068,0.11130205445472321,WG_Porirua,41801
WG_Porirua,15575.74,2022-07-25,Detected,4593277,0,0,0.4,10.4,28.866666666666667,29.466666666666665,3.0666666666666664,0.4666666666666667,137068,0.11363513000846295,WG_Porirua,46959
WG_Porirua,43052.71,2022-07-27,Detected,12696221,12.066666666666666,18.333333333333332,0,0,0.4,10.4,28.866666666666667,29.466666666666665,137068,0.3140974552776724,WG_Porirua,49733
WG_Porirua,40307.34,2022-07-29,Detected,11886613,5.866666666666666,4.8,12.066666666666666,18.333333333333332,0,0,0.4,10.4,137068,0.2940681997256836,WG_Porirua,33577
WG_Porirua,17630.04,2022-08-01,Detected,5199089,0.6666666666666667,19.866666666666667,1.5999999999999999,5.866666666666666,4.8,12.066666666666666,18.333333333333332,0,137068,0.12862258149239794,WG_Porirua,NA
WG_Porirua,21003.55,2022-08-03,Detected,6193935,5.866666666666666,0.06666666666666667,0.6666666666666667,19.866666666666667,1.5999999999999999,5.866666666666666,4.8,12.066666666666666,137068,0.1532345259287361,WG_Porirua,NA
WG_Porirua,27924.64,2022-08-05,Detected,8234961,0,0,5.866666666666666,0.06666666666666667,0.6666666666666667,19.866666666666667,1.5999999999999999,5.866666666666666,137068,0.20372836840108557,WG_Porirua,NA
WG_Porirua,2646.48,2022-08-08,Detected,780445,15.866666666666667,11.4,1.6666666666666667,0,0,5.866666666666666,0.06666666666666667,0.6666666666666667,137068,0.01930778883473896,WG_Porirua,NA
WG_Porirua,28001.65,2022-08-10,Detected,8257671,1,6.8,15.866666666666667,11.4,1.6666666666666667,0,0,5.866666666666666,137068,0.20429020632095019,WG_Porirua,NA
WG_Porirua,20039.54,2022-08-12,Detected,5909649,4.333333333333333,0.5333333333333333,1,6.8,15.866666666666667,11.4,1.6666666666666667,0,137068,0.1462014474567368,WG_Porirua,NA
WG_Porirua,5374.32,2022-08-15,Detected,1584884,0,0.06666666666666667,0.13333333333333333,4.333333333333333,0.5333333333333333,1,6.8,15.866666666666667,137068,0.03920915166194881,WG_Porirua,NA
WG_Porirua,23490.73,2022-08-17,Detected,6927403,3.066666666666667,0,0,0.06666666666666667,0.13333333333333333,4.333333333333333,0.5333333333333333,1,137068,0.1713801178976858,WG_Porirua,NA
WG_Porirua,4884.65,2022-08-19,Detected,1440480,52.333333333333336,13.933333333333334,3.066666666666667,0,0,0.06666666666666667,0.13333333333333333,4.333333333333333,137068,0.035636691277322205,WG_Porirua,NA
WG_Porirua,9003.35,2022-08-22,Detected,2655083,0.2,17.4,37.666666666666664,52.333333333333336,13.933333333333334,3.066666666666667,0,0,137068,0.06568528029882978,WG_Porirua,NA
WG_Porirua,9911.86,2022-08-24,Detected,2923002,0,6.3999999999999995,0.2,17.4,37.666666666666664,52.333333333333336,13.933333333333334,3.066666666666667,137068,0.07231345025826598,WG_Porirua,NA
WG_Porirua,6157.48,2022-08-26,Detected,1815837,17.266666666666666,1.4666666666666666,0,6.3999999999999995,0.2,17.4,37.666666666666664,52.333333333333336,137068,0.04492281203490238,WG_Porirua,NA
WG_Porirua,7919.47,2022-08-29,Detected,2335447,0.2,0.06666666666666667,0.8,17.266666666666666,1.4666666666666666,0,6.3999999999999995,0.2,137068,0.057777672396182915,WG_Porirua,NA
WG_Porirua,10280.43,2022-08-31,Detected,3031693,0,0.06666666666666667,0.2,0.06666666666666667,0.8,17.266666666666666,1.4666666666666666,0,137068,0.07500240756412875,WG_Porirua,NA
WG_Porirua,18321.85,2022-09-02,Detected,5403103,0,0,0,0.06666666666666667,0.2,0.06666666666666667,0.8,17.266666666666666,137068,0.13366978434061924,WG_Porirua,NA
WG_Porirua,7516,2022-09-05,Detected,2216464,0,0.8666666666666667,5.6000000000000005,0,0,0,0.06666666666666667,0.2,137068,0.05483409694458225,WG_Porirua,NA
WG_Porirua,22416,2022-09-07,Detected,6610466,0.3333333333333333,1.8666666666666667,0,0.8666666666666667,5.6000000000000005,0,0,0,137068,0.16353926518224532,WG_Porirua,NA
WG_Porirua,13551.8,2022-09-09,Detected,3996418,0.19999999999999998,1.5333333333333334,0.3333333333333333,1.8666666666666667,0,0.8666666666666667,5.6000000000000005,0,137068,0.0988691744243733,WG_Porirua,NA
WG_Porirua,14139,2022-09-12,Detected,4169583,0.33333333333333337,2.8,0,0.19999999999999998,1.5333333333333334,0.3333333333333333,1.8666666666666667,0,137068,0.10315317944377973,WG_Porirua,NA
WG_Porirua,11397,2022-09-14,Detected,3360969,2.6666666666666665,2.0666666666666664,0.33333333333333337,2.8,0,0.19999999999999998,1.5333333333333334,0.3333333333333333,137068,0.08314851022849973,WG_Porirua,NA
WG_Porirua,16035.59,2022-09-16,Detected,4728886,0,0.06666666666666667,2.6666666666666665,2.0666666666666664,0.33333333333333337,2.8,0,0.19999999999999998,137068,0.11699003414363673,WG_Porirua,NA
WG_Porirua,13898.28,2022-09-19,Detected,4098595,1,0,0,0,0.06666666666666667,2.6666666666666665,2.0666666666666664,0.33333333333333337,137068,0.1013969708465871,WG_Porirua,NA
WG_Porirua,12209.93,2022-09-21,Detected,3600701,0.06666666666666667,0.7333333333333334,1,0,0,0,0.06666666666666667,2.6666666666666665,137068,0.08907936206846237,WG_Porirua,NA
WG_Porirua,10923.35,2022-09-23,Detected,3221290,0.4,3.1333333333333333,0.06666666666666667,0.7333333333333334,1,0,0,0,137068,0.07969292613885079,WG_Porirua,NA
WG_Porirua,25659.1,2022-09-27,Detected,7566854,0,0,3.666666666666667,5.666666666666667,0.4,3.1333333333333333,0.06666666666666667,0.7333333333333334,137068,0.18719978404879328,WG_Porirua,NA
WG_Porirua,10365.56,2022-09-29,Detected,3056798,4.3,0,0,0,3.666666666666667,5.666666666666667,0.4,3.1333333333333333,137068,0.07562348615285844,WG_Porirua,NA
WG_Porirua,13843.65,2022-10-04,Detected,4082485,0,0.13333333333333333,6.866666666666666,2.8666666666666667,40.86666666666667,4.3,0,0,137068,0.10099840954854525,WG_Porirua,NA
WG_Porirua,25434.6,2022-10-06,Detected,7500650,8.666666666666668,0,0,0.13333333333333333,6.866666666666666,2.8666666666666667,40.86666666666667,4.3,137068,0.18556191087635332,WG_Porirua,NA
WG_Porirua,20838.19,2022-10-10,Detected,6145171,0,0,0,0,8.666666666666668,0,0,0.13333333333333333,137068,0.15202811743076428,NA,NA
WG_Porirua,69933.41,2022-10-13,Detected,20623325,6.2,1,0.2,0,0,0,0,8.666666666666668,137068,0.5102096039921791,NA,NA
WG_Porirua,45237.43,2022-10-17,Detected,13340494,0,0,0,3.7333333333333334,6.2,1,0.2,0,137068,0.3300364052878863,NA,NA
WG_Porirua,63028.61,2022-10-20,Detected,18587103,0,0.6666666666666666,0,0,0,0,3.7333333333333334,6.2,137068,0.4598346076400035,NA,NA
WG_Porirua,22595.18,2022-10-25,Detected,6663306,0,0,0,0,0,0,0.6666666666666666,0,137068,0.16484649954766978,NA,NA
WG_Porirua,83809.35,2022-10-27,Detected,24715332,0,0.06666666666666667,0,0,0,0,0,0,137068,0.6114435900428985,NA,NA
WG_Porirua,9655.8,2022-10-31,Detected,2847490,0,11.8,6.466666666666667,0.13333333333333333,0,0.06666666666666667,0,0,137068,0.07044532640733066,NA,NA
WG_Porirua,40306.05,2022-11-07,Detected,11886232,0,0,0,0.1,14,0,0.4666666666666667,0,137068,0.29405878833863486,NA,NA
WG_Porirua,16926.1,2022-11-10,Detected,4991497,0,0,0,0,0,0,0.1,14,137068,0.12348688242332272,NA,NA
WG_Porirua,17924.36,2022-11-17,Detected,5285884,6.8,0,0,0.2,10.2,4,0,0,137068,0.13076983686929117,NA,NA
WG_Porirua,4983.09,2022-11-21,Detected,1469510,4.066666666666666,21.933333333333334,32.666666666666664,6.133333333333334,6.8,0,0,0.2,137068,0.03635487495257828,NA,NA
WG_Porirua,14748.15,2022-11-24,Detected,4349221,5,5.1,3.066666666666667,4.066666666666666,21.933333333333334,32.666666666666664,6.133333333333334,6.8,137068,0.10759732395599264,NA,NA
WG_Porirua,1868.48,2022-11-28,Detected,551013,26.7,49.333333333333336,0,0,5,5.1,3.066666666666667,4.066666666666666,137068,0.013631774009980448,NA,NA
WG_Porirua,18993.07,2022-12-01,Detected,5601046,7.2,4.4,0,26.7,49.333333333333336,0,0,5,137068,0.1385667697785041,NA,NA
WG_Porirua,43142.91,2022-12-05,Detected,12722821,0,0,0,0,7.2,4.4,0,26.7,137068,0.3147555228061984,NA,NA
WG_Porirua,66100.2,2022-12-08,Detected,19492913,0.06666666666666667,0.6,0,0,0,0,0,7.2,137068,0.48224384976799833,NA,NA
WG_Porirua,7366.79,2022-12-12,Detected,2172462,0,0.2,46.13333333333333,0,0.06666666666666667,0.6,0,0,137068,0.05374551317594187,NA,NA
WG_Porirua,133409.71,2022-12-15,Detected,39342452,3.7333333333333334,4.1,0,0,0.2,46.13333333333333,0,0.06666666666666667,137068,0.9733104006770361,NA,NA
WG_Porirua,13664.2,2022-12-19,Detected,4029565,0.2,29.1,0.5,1.3333333333333333,3.7333333333333334,4.1,0,0,137068,0.09968920535792454,NA,NA
WG_Porirua,69853.47,2022-12-21,Detected,20599751,2.7333333333333334,1.3333333333333333,0.2,29.1,0.5,1.3333333333333333,3.7333333333333334,4.1,137068,0.5096263898211107,NA,NA
WG_Seaview,0,2021-12-29,Not detected,0,11.100000000000001,0.7,0,0,0,0,0,0,6937,0,NA,NA
WG_Seaview,0,2022-01-05,Not detected,0,0,0,0,0,0,0,0,11.100000000000001,6937,0,WG_Seaview,51264.47132
WG_Seaview,0,2022-01-10,Not detected,0,0,0,0,0,0,0,0,0,6937,0,WG_Seaview,50247.85606
WG_Seaview,500,2022-01-13,Detected,223863,0,0,0.5,0,0,0,0,0,6937,0.0720772668300418,WG_Seaview,46082.26198
WG_Seaview,0,2022-01-17,Not detected,0,0,0,0,0,0,0,0.5,0,6937,0,WG_Seaview,49075.12309
WG_Seaview,0,2022-01-20,Not detected,0,0.7,0,0,0,0,0,0,0,6937,0,WG_Seaview,44184.85217
WG_Seaview,0,2022-01-25,Not detected,0,0,0,0,0,0.1,0.7,0,0,6937,0,WG_Seaview,48036.79005
WG_Seaview,0,2022-01-27,Not detected,0,1.2000000000000002,1.6,0,0,0,0,0.1,0.7,6937,0,WG_Seaview,47152.15987
WG_Seaview,500,2022-01-31,Detected,223863,0,0,0,0,1.2000000000000002,1.6,0,0,6937,0.0720772668300418,WG_Seaview,48660.78294
WG_Seaview,500,2022-02-03,Detected,223863,0.30000000000000004,0,0,0,0,0,0,1.2000000000000002,6937,0.0720772668300418,WG_Seaview,44915.77195
WG_Seaview,0,2022-02-08,Not detected,0,0,11.8,39,52.8,0.1,0.30000000000000004,0,0,6937,0,WG_Seaview,58541.96757
WG_Seaview,629.33,2022-02-10,Detected,281768,9.2,0,0,11.8,39,52.8,0.1,0.30000000000000004,6937,0.09072077266830042,WG_Seaview,57693.37827
WG_Seaview,500,2022-02-14,Detected,223863,16.2,94.6,8.7,0.3,9.2,0,0,11.8,6937,0.0720772668300418,WG_Seaview,135367.7996
WG_Seaview,500,2022-02-17,Detected,223863,0,0,2.1,16.2,94.6,8.7,0.3,9.2,6937,0.0720772668300418,WG_Seaview,70717.57714
WG_Seaview,2647.26,2022-02-21,Detected,1185251,0.3,39.3,0,0,0,0,2.1,16.2,6937,0.381614530776993,WG_Seaview,77736.01111
WG_Seaview,12412.14,2022-02-24,Detected,5557257,0,0.2,0,0.3,39.3,0,0,0,6937,1.78926625342367,WG_Seaview,59599.65003
WG_Seaview,33484.05,2022-02-28,Detected,14991732,0,0.6,0,0,0,0.2,0,0.3,6937,4.826877612800923,WG_Seaview,54230.41567
WG_Seaview,81787.4,2022-03-03,Detected,36618474,0,0.1,0,0,0.6,0,0,0,6937,11.790024506270722,WG_Seaview,51652.22788
WG_Seaview,134838.81,2022-03-07,Detected,60371053,0,0,0,0,0,0.1,0,0,6937,19.437625774830618,WG_Seaview,49542.87836
WG_Seaview,133156.38,2022-03-10,Detected,59617782,0.6,0,0,0,0,0,0,0,6937,19.195095862764884,WG_Seaview,54127.9399
WG_Seaview,115116.2,2022-03-14,Detected,51540696,0,0,0.1,0,0.6,0,0,0,6937,16.594522127720918,WG_Seaview,49439.1092
WG_Seaview,88274.54,2022-03-16,Detected,39522945,0,0,0,0,0.1,0,0.6,0,6937,12.725175147758396,WG_Seaview,48178.35913
WG_Seaview,57322.4,2022-03-18,Detected,25664818,0,2.1,0,0,0,0,0.1,0,6937,8.263283840276777,WG_Seaview,48709.10369
WG_Seaview,40104.02,2022-03-21,Detected,17955675,0,0,0,0,2.1,0,0,0,6937,5.781176300994666,WG_Seaview,51897.68741
WG_Seaview,41770.3,2022-03-23,Detected,18701715,4.1,4.3,0,0,0,0,2.1,0,6937,6.021378117341791,WG_Seaview,51249.74694
WG_Seaview,22699,2022-03-25,Detected,10162968,15.7,6.699999999999999,4.1,4.3,0,0,0,0,6937,3.2721637595502377,WG_Seaview,89465.42469
WG_Seaview,69776,2022-03-28,Detected,31240639,0,0,2.4,15.7,6.699999999999999,4.1,4.3,0,6937,10.058526740665993,WG_Seaview,51755.80873
WG_Seaview,67846,2022-03-30,Detected,30376524,0,0,0,0,2.4,15.7,6.699999999999999,4.1,6937,9.780308490702033,WG_Seaview,51729.14853
WG_Seaview,71240.42,2022-04-01,Detected,31896300,0,0,0,0,0,0,2.4,15.7,6937,10.269629522848494,WG_Seaview,51486.51783
WG_Seaview,22173.52,2022-04-04,Detected,9927696,0,0,1,0,0,0,0,0,6937,3.1964134352025373,WG_Seaview,54410.59314
WG_Seaview,54095.8,2022-04-06,Detected,24220181,6.5,0,0,0,1,0,0,0,6937,7.798154821969152,WG_Seaview,64040.9487
WG_Seaview,46955.42,2022-04-08,Detected,21023236,0.30000000000000004,9.2,6.5,0,0,0,1,0,6937,6.768836672913363,WG_Seaview,51162.91199
WG_Seaview,30404.08,2022-04-11,Detected,13612744,0,0,0,0.30000000000000004,9.2,6.5,0,0,6937,4.382885973763875,WG_Seaview,49823.2861
WG_Seaview,40767.76,2022-04-13,Detected,18252850,8.8,0,0,0,0,0.30000000000000004,9.2,6.5,6937,5.8768574311662105,WG_Seaview,51931.49323
WG_Seaview,48167.27,2022-04-20,Detected,21565814,1.4,0,0,0.1,0,0,0.1,8.8,6937,6.943530344529335,WG_Seaview,48865.78501
WG_Seaview,50263.51,2022-04-22,Detected,22504359,19.8,0,1.4,0,0,0.1,0,0,6937,7.245712844168949,WG_Seaview,56965.81587
WG_Seaview,35386.96,2022-04-27,Detected,15843717,0.1,0,0.1,0,0.8,19.8,0,1.4,6937,5.101190716448032,WG_Seaview,49865.49602
WG_Seaview,31738.02,2022-04-29,Detected,14209986,0,0,0.1,0,0.1,0,0.8,19.8,6937,4.575179472394407,WG_Seaview,47344.6894
WG_Seaview,18452.51,2022-05-02,Detected,8261697,0.1,0,0,0,0,0.1,0,0.1,6937,2.6600129739080294,WG_Seaview,47462.98
WG_Seaview,23183,2022-05-04,Detected,10379668,0.1,0.6,0.1,0,0,0,0,0.1,6937,3.3419345538417184,WG_Seaview,49014.06
WG_Seaview,45753.28,2022-05-06,Detected,20485004,0,0,0.1,0.6,0.1,0,0,0,6937,6.59554274181923,WG_Seaview,44370.6
WG_Seaview,26769.76,2022-05-09,Detected,11985559,0.6,0,0,0,0,0.1,0.6,0.1,6937,3.8589822689923596,WG_Seaview,63128.67
WG_Seaview,39883.87,2022-05-11,Detected,17857108,1,14.3,0.6,0,0,0,0,0.1,6937,5.749440680409399,WG_Seaview,51649.21
WG_Seaview,15339.52,2022-05-13,Detected,6867926,0,0.1,1,14.3,0.6,0,0,0,6937,2.211261352169526,WG_Seaview,47986.8
